condition,problem_id,profile,reason,action
C2_SFT_Llama,d74c52a87e06166e,struggling,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,61866b9fa3d86067,struggling,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,336b088daff70c60,progressing,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,05b5db5d64d2d00d,advanced,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,fecc3d4d9ba43ef7,progressing,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,6681b8e0f2abf7a9,progressing,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,bfa26e430b44d5e6,progressing,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,b5dd77cc4ccd0cca,progressing,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,cd592c7656042969,progressing,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,d28df8f7b843b4df,advanced,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,5553251d23b75354,progressing,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,cd592c7656042969,progressing,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,c46455f66de332c0,struggling,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,b41cc7b74e66b597,progressing,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,1cb038acd8334624,progressing,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,8e7f2ec3fb783495,struggling,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,33128756c09a732c,struggling,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,336b088daff70c60,progressing,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,5d38ace0309450b4,struggling,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,0f494281748adc02,struggling,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,786a70bb2d54eaae,progressing,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,2bbdc98e5efd30ec,progressing,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,c275e3cce4ee8fcb,struggling,exact_duplicate_metric_row,exclude_from_analysis
C2_SFT_Llama,2bbdc98e5efd30ec,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,6681b8e0f2abf7a9,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,786a70bb2d54eaae,advanced,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,786a70bb2d54eaae,advanced,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,67ab79f900374ccf,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,5d38ace0309450b4,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,67ab79f900374ccf,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,c9fe583ec68ea08c,struggling,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,0f494281748adc02,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,c801a0da93a4310b,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,5d38ace0309450b4,struggling,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,a02a9dd44a028b48,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,0f494281748adc02,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,c801a0da93a4310b,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,67ab79f900374ccf,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,0f494281748adc02,advanced,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,0f494281748adc02,advanced,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,6681b8e0f2abf7a9,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,1cb038acd8334624,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,05b5db5d64d2d00d,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,f96abc956849b96f,struggling,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,1cb038acd8334624,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,d359a2adf29f597e,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,cd592c7656042969,struggling,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,b5dd77cc4ccd0cca,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,b5f82fe7beb2c711,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,4f85613ff32ec2fb,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,d28df8f7b843b4df,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,d74c52a87e06166e,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,817cd01402b580a2,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,bfa26e430b44d5e6,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,798a745298c85d2f,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,d28df8f7b843b4df,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,0c68e6790fdc8212,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,d28df8f7b843b4df,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,fadc4cba89b797ac,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,1cb038acd8334624,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,d74c52a87e06166e,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,d28df8f7b843b4df,struggling,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,33128756c09a732c,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,e8c1a0f1c5af91d6,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,798a745298c85d2f,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,d08bed33a30751e1,advanced,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,8e7f2ec3fb783495,advanced,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,c46455f66de332c0,struggling,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,817cd01402b580a2,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,b5dd77cc4ccd0cca,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,d08bed33a30751e1,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,2b2d708cc4d104fb,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,6710fc83e60aca75,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,336b088daff70c60,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,a02a9dd44a028b48,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,b8ef5dec533b9ddb,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,3af5503ad498c930,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,4b7297b47da8c4f1,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,33128756c09a732c,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,b5f82fe7beb2c711,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,5553251d23b75354,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,d08bed33a30751e1,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,16e73d98795fa5a5,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,67ab79f900374ccf,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,0c68e6790fdc8212,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,317f53c00121a020,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,2b2d708cc4d104fb,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,2baf04e31d4e975c,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,e8c1a0f1c5af91d6,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,c275e3cce4ee8fcb,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,0f494281748adc02,advanced,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,b5f82fe7beb2c711,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,2baf04e31d4e975c,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,05b5db5d64d2d00d,advanced,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,0c68e6790fdc8212,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,f96abc956849b96f,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,1cb038acd8334624,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,6681b8e0f2abf7a9,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,844d7a1768c19756,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,e8c1a0f1c5af91d6,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,519cbd562303ff33,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,b5f82fe7beb2c711,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,8e7f2ec3fb783495,advanced,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,d359a2adf29f597e,struggling,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,07cde4e475a98b4b,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,317f53c00121a020,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,2bbdc98e5efd30ec,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,6681b8e0f2abf7a9,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,bfa26e430b44d5e6,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,d08bed33a30751e1,advanced,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,21f5516f730392ff,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,6681b8e0f2abf7a9,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,c46455f66de332c0,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,f96abc956849b96f,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,b8ef5dec533b9ddb,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,07cde4e475a98b4b,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,d28df8f7b843b4df,struggling,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,b5f82fe7beb2c711,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,2b2d708cc4d104fb,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,fecc3d4d9ba43ef7,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,b6ce335d875f871b,struggling,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,c275e3cce4ee8fcb,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,6710fc83e60aca75,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,6710fc83e60aca75,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,6681b8e0f2abf7a9,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,786a70bb2d54eaae,struggling,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,6681b8e0f2abf7a9,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,4b7297b47da8c4f1,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,b8ef5dec533b9ddb,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,b6ce335d875f871b,struggling,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,93b264ffe7b26531,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,07cde4e475a98b4b,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,fecc3d4d9ba43ef7,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,8e7f2ec3fb783495,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,844d7a1768c19756,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,1cb038acd8334624,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,dc1b264fc4aefafb,advanced,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,07cde4e475a98b4b,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,3af5503ad498c930,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,798a745298c85d2f,struggling,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,b138e6f30af2eba3,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,d74c52a87e06166e,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,4f85613ff32ec2fb,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,d74c52a87e06166e,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,6710fc83e60aca75,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,d74c52a87e06166e,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,61866b9fa3d86067,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,336b088daff70c60,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,05b5db5d64d2d00d,advanced,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,fecc3d4d9ba43ef7,struggling,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,6681b8e0f2abf7a9,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,bfa26e430b44d5e6,struggling,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,b5dd77cc4ccd0cca,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,cd592c7656042969,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,d28df8f7b843b4df,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,5553251d23b75354,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,cd592c7656042969,struggling,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,c46455f66de332c0,struggling,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,b41cc7b74e66b597,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,1cb038acd8334624,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,8e7f2ec3fb783495,advanced,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,33128756c09a732c,advanced,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,336b088daff70c60,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,5d38ace0309450b4,struggling,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,0f494281748adc02,advanced,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,786a70bb2d54eaae,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,2bbdc98e5efd30ec,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C3_DPO_Llama,c275e3cce4ee8fcb,progressing,exact_duplicate_metric_row,exclude_from_analysis
C3_DPO_Llama,2bbdc98e5efd30ec,struggling,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,6681b8e0f2abf7a9,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,786a70bb2d54eaae,advanced,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,786a70bb2d54eaae,advanced,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,67ab79f900374ccf,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,5d38ace0309450b4,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,67ab79f900374ccf,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,c9fe583ec68ea08c,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,0f494281748adc02,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,c801a0da93a4310b,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,5d38ace0309450b4,struggling,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,a02a9dd44a028b48,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,0f494281748adc02,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,c801a0da93a4310b,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,67ab79f900374ccf,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,0f494281748adc02,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,0f494281748adc02,advanced,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,6681b8e0f2abf7a9,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,1cb038acd8334624,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,05b5db5d64d2d00d,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,f96abc956849b96f,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,1cb038acd8334624,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,d359a2adf29f597e,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,cd592c7656042969,struggling,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,b5dd77cc4ccd0cca,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,b5f82fe7beb2c711,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,4f85613ff32ec2fb,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,d28df8f7b843b4df,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,d74c52a87e06166e,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,817cd01402b580a2,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,bfa26e430b44d5e6,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,798a745298c85d2f,struggling,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,d28df8f7b843b4df,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,0c68e6790fdc8212,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,d28df8f7b843b4df,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,fadc4cba89b797ac,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,1cb038acd8334624,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,d74c52a87e06166e,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,d28df8f7b843b4df,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,33128756c09a732c,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,e8c1a0f1c5af91d6,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,d08bed33a30751e1,advanced,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,8e7f2ec3fb783495,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,c46455f66de332c0,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,817cd01402b580a2,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,d08bed33a30751e1,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,6710fc83e60aca75,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,336b088daff70c60,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,a02a9dd44a028b48,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,b8ef5dec533b9ddb,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,3af5503ad498c930,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,4b7297b47da8c4f1,progressing,exact_duplicate_metric_row,exclude_from_analysis
