condition,problem_id,profile,difficulty,early_termination,protocol_failure,scorable,composite,QQ,SD,SLR,EDT,DC,MC_Verified,_row_hash,is_exact_duplicate,is_key_duplicate,n_unique_contents,n_dialogue_rows,analysis_unit,pairing_key,replicate_id,include_primary,dedupe_note,composite_locked,dialogue_id,run_id
C1_PE_Llama,16e73d98795fa5a5,progressing,Medium,False,False,True,0.61875,0.675,0.8,1.0,0.0,0.7375,0.0,f74cbaa042b3632d32ce331023fdc59a,False,False,1,2,dialogue_cell,16e73d98795fa5a5::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.61875,C1_PE_Llama::16e73d98795fa5a5::progressing::r1,C1_PE_Llama::16e73d98795fa5a5::progressing::r1
C1_PE_Llama,519cbd562303ff33,struggling,Medium,False,False,True,0.57375,0.75,0.5,1.0,0.0,0.7375,0.0,8721c3897d0e35563c051d166f5a1265,False,False,1,2,dialogue_cell,519cbd562303ff33::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.57375,C1_PE_Llama::519cbd562303ff33::struggling::r1,C1_PE_Llama::519cbd562303ff33::struggling::r1
C1_PE_Llama,a1f3645b566caee6,progressing,Medium,False,False,True,0.55875,0.675,0.5,1.0,0.0,0.7375,0.0,bf3cc56be10622882b24fe88e94218fa,False,False,1,1,dialogue_cell,a1f3645b566caee6::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.5587500000000001,C1_PE_Llama::a1f3645b566caee6::progressing::r1,C1_PE_Llama::a1f3645b566caee6::progressing::r1
C1_PE_Llama,07cde4e475a98b4b,progressing,Medium,False,False,True,0.6537499999999999,0.675,0.6,1.0,0.5,0.7375,0.0,235b4e6d2434e2e7e0ebf308f0a8f42e,False,False,1,5,dialogue_cell,07cde4e475a98b4b::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.65375,C1_PE_Llama::07cde4e475a98b4b::progressing::r1,C1_PE_Llama::07cde4e475a98b4b::progressing::r1
C1_PE_Llama,864f519a36d4b3b7,struggling,Medium,False,False,True,0.62375,0.75,0.5,1.0,0.0,0.7375,0.5,afbfeb6bc0a0aa338f0a119788ffeaa1,False,False,1,1,dialogue_cell,864f519a36d4b3b7::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.62375,C1_PE_Llama::864f519a36d4b3b7::struggling::r1,C1_PE_Llama::864f519a36d4b3b7::struggling::r1
C1_PE_Llama,8c56dabc14884267,progressing,Medium,False,False,True,0.6487499999999999,0.75,0.5,1.0,0.5,0.7375,0.0,ae1f4a503a21e01dd29437c5055cdb90,False,False,1,1,dialogue_cell,8c56dabc14884267::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64875,C1_PE_Llama::8c56dabc14884267::progressing::r1,C1_PE_Llama::8c56dabc14884267::progressing::r1
C1_PE_Llama,d28df8f7b843b4df,struggling,Medium,False,False,True,0.61125,0.75,0.5,1.0,0.25,0.7375,0.0,d33054feb5ae4d0beece95c1e758ede3,False,False,1,1,dialogue_cell,d28df8f7b843b4df::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6112500000000001,C1_PE_Llama::d28df8f7b843b4df::struggling::r1,C1_PE_Llama::d28df8f7b843b4df::struggling::r1
C1_PE_Llama,b5f82fe7beb2c711,progressing,Medium,False,False,True,0.65875,0.75,0.55,1.0,0.5,0.7375,0.0,773fae604f2891089855a96066712d96,False,False,1,1,dialogue_cell,b5f82fe7beb2c711::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6587500000000001,C1_PE_Llama::b5f82fe7beb2c711::progressing::r1,C1_PE_Llama::b5f82fe7beb2c711::progressing::r1
C1_PE_Llama,2b2d708cc4d104fb,progressing,Medium,False,False,True,0.7462500000000001,0.75,0.8,1.0,0.75,0.7375,0.0,89e4278f409d9d3813a0ca02f80fa736,False,False,1,1,dialogue_cell,2b2d708cc4d104fb::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.7462500000000001,C1_PE_Llama::2b2d708cc4d104fb::progressing::r1,C1_PE_Llama::2b2d708cc4d104fb::progressing::r1
C1_PE_Llama,fecc3d4d9ba43ef7,progressing,Medium,False,False,True,0.57375,0.75,0.5,1.0,0.0,0.7375,0.0,090028a91d94c8bcffe652f2379e48a0,False,False,1,3,dialogue_cell,fecc3d4d9ba43ef7::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.57375,C1_PE_Llama::fecc3d4d9ba43ef7::progressing::r1,C1_PE_Llama::fecc3d4d9ba43ef7::progressing::r1
C1_PE_Llama,b6ce335d875f871b,progressing,Medium,False,False,True,0.6487499999999999,0.75,0.5,1.0,0.5,0.7375,0.0,313982abe2bab70879777cd84024b2b6,False,False,1,2,dialogue_cell,b6ce335d875f871b::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64875,C1_PE_Llama::b6ce335d875f871b::progressing::r1,C1_PE_Llama::b6ce335d875f871b::progressing::r1
C1_PE_Llama,6710fc83e60aca75,struggling,Medium,False,False,True,0.65875,0.75,0.55,1.0,0.5,0.7375,0.0,43e4e2988fff9408dedda0995e3e95e2,False,False,1,3,dialogue_cell,6710fc83e60aca75::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6587500000000001,C1_PE_Llama::6710fc83e60aca75::struggling::r1,C1_PE_Llama::6710fc83e60aca75::struggling::r1
C1_PE_Llama,6681b8e0f2abf7a9,progressing,Medium,True,False,False,0.6458333333333333,0.75,0.5,1.0,0.5,0.7083,0.0,1ec27f5e28add2546e381aa13b00003f,False,False,1,3,dialogue_cell,6681b8e0f2abf7a9::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64583,C1_PE_Llama::6681b8e0f2abf7a9::progressing::r1,C1_PE_Llama::6681b8e0f2abf7a9::progressing::r1
C1_PE_Llama,786a70bb2d54eaae,struggling,Medium,False,False,True,0.56875,0.675,0.55,1.0,0.0,0.7375,0.0,2971e0c0717dbf7adcab773160644064,False,False,1,1,dialogue_cell,786a70bb2d54eaae::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.5687500000000001,C1_PE_Llama::786a70bb2d54eaae::struggling::r1,C1_PE_Llama::786a70bb2d54eaae::struggling::r1
C1_PE_Llama,2fd653295b74e324,struggling,Medium,False,False,True,0.55375,0.6,0.55,1.0,0.0,0.7375,0.0,e148dbef8a48c089a00a338046754852,False,False,1,1,dialogue_cell,2fd653295b74e324::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.55375,C1_PE_Llama::2fd653295b74e324::struggling::r1,C1_PE_Llama::2fd653295b74e324::struggling::r1
C1_PE_Llama,4b7297b47da8c4f1,progressing,Medium,False,False,True,0.59375,0.75,0.6,1.0,0.0,0.7375,0.0,d57e01c2ac1583804033c851758fc46a,False,False,1,1,dialogue_cell,4b7297b47da8c4f1::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.59375,C1_PE_Llama::4b7297b47da8c4f1::progressing::r1,C1_PE_Llama::4b7297b47da8c4f1::progressing::r1
C1_PE_Llama,188e895187f23c9a,progressing,Medium,False,False,True,0.57375,0.75,0.5,1.0,0.0,0.7375,0.0,7ae155be9794d78d8b7ecbf52b9983ce,False,False,1,1,dialogue_cell,188e895187f23c9a::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.57375,C1_PE_Llama::188e895187f23c9a::progressing::r1,C1_PE_Llama::188e895187f23c9a::progressing::r1
C1_PE_Llama,8e7f2ec3fb783495,progressing,Medium,False,False,True,0.59375,0.75,0.6,1.0,0.0,0.7375,0.0,96fc15b94df9112018d3e202b5f27687,False,False,1,2,dialogue_cell,8e7f2ec3fb783495::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.59375,C1_PE_Llama::8e7f2ec3fb783495::progressing::r1,C1_PE_Llama::8e7f2ec3fb783495::progressing::r1
C1_PE_Llama,3af5503ad498c930,progressing,Medium,False,False,True,0.7262500000000001,0.75,0.7,1.0,0.75,0.7375,0.0,03ee509d36bca0313b75bf7e43ed4931,False,False,1,1,dialogue_cell,3af5503ad498c930::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.7262500000000001,C1_PE_Llama::3af5503ad498c930::progressing::r1,C1_PE_Llama::3af5503ad498c930::progressing::r1
C1_PE_Llama,798a745298c85d2f,progressing,Medium,False,False,True,0.58375,0.75,0.55,1.0,0.0,0.7375,0.0,32ee1b6685b49c5b4a4d042598adbbd7,False,False,1,1,dialogue_cell,798a745298c85d2f::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.58375,C1_PE_Llama::798a745298c85d2f::progressing::r1,C1_PE_Llama::798a745298c85d2f::progressing::r1
C1_PE_Llama,4f85613ff32ec2fb,progressing,Medium,False,False,True,0.6087499999999999,0.45,0.6,1.0,0.5,0.7375,0.0,18cebe30587c5455ecf159cbf3884584,False,False,1,1,dialogue_cell,4f85613ff32ec2fb::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.60875,C1_PE_Llama::4f85613ff32ec2fb::progressing::r1,C1_PE_Llama::4f85613ff32ec2fb::progressing::r1
C1_PE_Llama,336b088daff70c60,progressing,Medium,False,False,True,0.69375,0.75,0.6,1.0,0.0,0.7375,1.0,0247c7a9284f329d4f06b08762c2e4d8,False,False,1,2,dialogue_cell,336b088daff70c60::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6937500000000001,C1_PE_Llama::336b088daff70c60::progressing::r1,C1_PE_Llama::336b088daff70c60::progressing::r1
C1_PE_Llama,6ce8a71d11347024,struggling,Medium,False,False,True,0.62375,0.75,0.75,1.0,0.0,0.7375,0.0,21b2a2be89e27ce98098064ab6770d07,False,False,1,1,dialogue_cell,6ce8a71d11347024::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.62375,C1_PE_Llama::6ce8a71d11347024::struggling::r1,C1_PE_Llama::6ce8a71d11347024::struggling::r1
C1_PE_Llama,05b5db5d64d2d00d,advanced,Medium,False,False,True,0.6734375,0.75,0.625,1.0,0.5,0.7344,0.0,ea10081661bbbf0e7325c7daca581af9,False,False,1,1,dialogue_cell,05b5db5d64d2d00d::advanced,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.67344,C1_PE_Llama::05b5db5d64d2d00d::advanced::r1,C1_PE_Llama::05b5db5d64d2d00d::advanced::r1
C1_PE_Llama,bfa26e430b44d5e6,advanced,Medium,False,False,True,0.6708333333333333,0.75,0.6111,1.0,0.5,0.7361,0.0,4400369f3871b08950d73ea289e3f592,False,False,1,1,dialogue_cell,bfa26e430b44d5e6::advanced,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.67083,C1_PE_Llama::bfa26e430b44d5e6::advanced::r1,C1_PE_Llama::bfa26e430b44d5e6::advanced::r1
C1_PE_Llama,b5dd77cc4ccd0cca,progressing,Medium,False,False,True,0.63375,0.75,0.8,1.0,0.0,0.7375,0.0,e1f6b7f34a12d88bdc5f573a5847199a,False,False,1,1,dialogue_cell,b5dd77cc4ccd0cca::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.63375,C1_PE_Llama::b5dd77cc4ccd0cca::progressing::r1,C1_PE_Llama::b5dd77cc4ccd0cca::progressing::r1
C1_PE_Llama,64dfad66336d7e34,progressing,Medium,False,False,True,0.63375,0.75,0.8,1.0,0.0,0.7375,0.0,48469cff6abb521eb0fceab62e987181,False,False,1,1,dialogue_cell,64dfad66336d7e34::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.63375,C1_PE_Llama::64dfad66336d7e34::progressing::r1,C1_PE_Llama::64dfad66336d7e34::progressing::r1
C1_PE_Llama,6678d2453d317c17,struggling,Medium,False,False,True,0.60375,0.75,0.65,1.0,0.0,0.7375,0.0,3f2170e37a718435791bf04383d93ed1,False,False,1,1,dialogue_cell,6678d2453d317c17::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.60375,C1_PE_Llama::6678d2453d317c17::struggling::r1,C1_PE_Llama::6678d2453d317c17::struggling::r1
C1_PE_Llama,5553251d23b75354,progressing,Medium,False,False,True,0.59875,0.675,0.7,1.0,0.0,0.7375,0.0,a7acdbe6243937c1f843f57f3d4fc7be,False,False,1,1,dialogue_cell,5553251d23b75354::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.59875,C1_PE_Llama::5553251d23b75354::progressing::r1,C1_PE_Llama::5553251d23b75354::progressing::r1
C1_PE_Llama,1cb038acd8334624,struggling,Medium,False,False,True,0.65875,0.75,0.55,1.0,0.5,0.7375,0.0,49fa9609b8fb96e8a09fcb7c13c17912,False,False,1,1,dialogue_cell,1cb038acd8334624::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6587500000000001,C1_PE_Llama::1cb038acd8334624::struggling::r1,C1_PE_Llama::1cb038acd8334624::struggling::r1
C1_PE_Llama,33128756c09a732c,struggling,Medium,False,False,True,0.6487499999999999,0.75,0.5,1.0,0.5,0.7375,0.0,897eeff14d68cb30541fa7a90451bdcc,False,False,1,1,dialogue_cell,33128756c09a732c::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64875,C1_PE_Llama::33128756c09a732c::struggling::r1,C1_PE_Llama::33128756c09a732c::struggling::r1
C1_PE_Llama,de5a699aca767e77,progressing,Medium,False,False,True,0.6487499999999999,0.75,0.5,1.0,0.5,0.7375,0.0,6f5d60fa2473fcb5e07349643d865f35,False,False,1,1,dialogue_cell,de5a699aca767e77::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64875,C1_PE_Llama::de5a699aca767e77::progressing::r1,C1_PE_Llama::de5a699aca767e77::progressing::r1
C1_PE_Llama,5d38ace0309450b4,progressing,Medium,False,False,True,0.61375,0.75,0.7,1.0,0.0,0.7375,0.0,e00cbf05670cc0bf5354011d7eaa7f9a,False,False,1,1,dialogue_cell,5d38ace0309450b4::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.61375,C1_PE_Llama::5d38ace0309450b4::progressing::r1,C1_PE_Llama::5d38ace0309450b4::progressing::r1
C1_PE_Llama,b88f14247d3f53b9,struggling,Medium,False,False,True,0.57375,0.75,0.5,1.0,0.0,0.7375,0.0,f6824db9e1529392af5b00d7a8923d56,False,False,1,1,dialogue_cell,b88f14247d3f53b9::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.57375,C1_PE_Llama::b88f14247d3f53b9::struggling::r1,C1_PE_Llama::b88f14247d3f53b9::struggling::r1
C1_PE_Llama,2bbdc98e5efd30ec,advanced,Medium,True,False,False,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,41dd7507e66a4e2d7039ceab8fd23811,False,False,1,2,dialogue_cell,2bbdc98e5efd30ec::advanced,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C1_PE_Llama::2bbdc98e5efd30ec::advanced::r1,C1_PE_Llama::2bbdc98e5efd30ec::advanced::r1
C1_PE_Llama,c275e3cce4ee8fcb,progressing,Medium,False,False,True,0.58375,0.75,0.55,1.0,0.0,0.7375,0.0,c352601cbab7b2c3e396dd55b35b1b8d,False,False,1,1,dialogue_cell,c275e3cce4ee8fcb::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.58375,C1_PE_Llama::c275e3cce4ee8fcb::progressing::r1,C1_PE_Llama::c275e3cce4ee8fcb::progressing::r1
C2_SFT_Llama,dc1b264fc4aefafb,struggling,Medium,False,False,True,0.56875,0.75,0.5,1.0,0.0,0.6875,0.0,3bce5aaa32b94244a588cb353640bdb7,False,False,2,3,dialogue_cell,dc1b264fc4aefafb::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.5687500000000001,C2_SFT_Llama::dc1b264fc4aefafb::struggling::r1,C2_SFT_Llama::dc1b264fc4aefafb::struggling::r1
C2_SFT_Llama,b41cc7b74e66b597,progressing,Medium,False,False,True,0.6437499999999999,0.75,0.5,1.0,0.5,0.6875,0.0,370e2d6ac24ec57e5a3a4af0b50f1739,False,False,1,1,dialogue_cell,b41cc7b74e66b597::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64375,C2_SFT_Llama::b41cc7b74e66b597::progressing::r1,C2_SFT_Llama::b41cc7b74e66b597::progressing::r1
C2_SFT_Llama,a02a9dd44a028b48,advanced,Medium,False,False,True,0.6437499999999999,0.75,0.5,1.0,0.5,0.6875,0.0,73c268bff66c77a2c2a53fb521214556,False,False,7,8,dialogue_cell,a02a9dd44a028b48::advanced,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64375,C2_SFT_Llama::a02a9dd44a028b48::advanced::r1,C2_SFT_Llama::a02a9dd44a028b48::advanced::r1
C2_SFT_Llama,b138e6f30af2eba3,progressing,Medium,False,False,True,0.6458333333333333,0.75,0.5,1.0,0.5,0.7083,0.0,5f671a5daa3bf016683def54352ffac2,False,False,5,5,dialogue_cell,b138e6f30af2eba3::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64583,C2_SFT_Llama::b138e6f30af2eba3::progressing::r1,C2_SFT_Llama::b138e6f30af2eba3::progressing::r1
C2_SFT_Llama,2b2d708cc4d104fb,progressing,Medium,False,False,True,0.6475,0.75,0.5,1.0,0.5,0.725,0.0,ace724e37d73fb04412314c602426c23,False,False,4,4,dialogue_cell,2b2d708cc4d104fb::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6475,C2_SFT_Llama::2b2d708cc4d104fb::progressing::r1,C2_SFT_Llama::2b2d708cc4d104fb::progressing::r1
C2_SFT_Llama,fecc3d4d9ba43ef7,progressing,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,da61ddaf80c1336aaaffcac4e7baa1d7,False,False,2,3,dialogue_cell,fecc3d4d9ba43ef7::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::fecc3d4d9ba43ef7::progressing::r1,C2_SFT_Llama::fecc3d4d9ba43ef7::progressing::r1
C2_SFT_Llama,3af5503ad498c930,struggling,Medium,False,False,True,0.5725,0.75,0.5,1.0,0.0,0.725,0.0,840621b9980960bfd221090c76c895f6,False,False,3,3,dialogue_cell,3af5503ad498c930::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.5725,C2_SFT_Llama::3af5503ad498c930::struggling::r1,C2_SFT_Llama::3af5503ad498c930::struggling::r1
C2_SFT_Llama,786a70bb2d54eaae,progressing,Medium,False,False,True,0.5708333333333333,0.75,0.5,1.0,0.0,0.7083,0.0,909652d330a699a5fd1e3649d38f54a3,False,False,8,10,dialogue_cell,786a70bb2d54eaae::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.5708300000000001,C2_SFT_Llama::786a70bb2d54eaae::progressing::r1,C2_SFT_Llama::786a70bb2d54eaae::progressing::r1
C2_SFT_Llama,50ee037194ec0443,struggling,Medium,False,False,True,0.7175,0.75,0.6,1.0,0.5,0.725,0.5,43214c72aa8011f9d859bc07f7029c66,False,False,1,1,dialogue_cell,50ee037194ec0443::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.7175,C2_SFT_Llama::50ee037194ec0443::struggling::r1,C2_SFT_Llama::50ee037194ec0443::struggling::r1
C2_SFT_Llama,c46455f66de332c0,struggling,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,c43c2b46f8e7cdea20f1c55865e727f2,False,False,3,5,dialogue_cell,c46455f66de332c0::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::c46455f66de332c0::struggling::r1,C2_SFT_Llama::c46455f66de332c0::struggling::r1
C2_SFT_Llama,64d97652f760858a,progressing,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,9c26c98c29206a8ad977e50ef3afa058,False,False,3,3,dialogue_cell,64d97652f760858a::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::64d97652f760858a::progressing::r1,C2_SFT_Llama::64d97652f760858a::progressing::r1
C2_SFT_Llama,b6ce335d875f871b,progressing,Medium,False,False,True,0.6475,0.75,0.5,1.0,0.5,0.725,0.0,90186563b2f23ec52f83a32fb95f9fb0,False,False,5,6,dialogue_cell,b6ce335d875f871b::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6475,C2_SFT_Llama::b6ce335d875f871b::progressing::r1,C2_SFT_Llama::b6ce335d875f871b::progressing::r1
C2_SFT_Llama,c275e3cce4ee8fcb,struggling,Medium,False,False,True,0.6975,0.75,0.5,1.0,0.5,0.725,0.5,4ba79edaa83c213b363be03e944fe50a,False,False,3,3,dialogue_cell,c275e3cce4ee8fcb::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6975,C2_SFT_Llama::c275e3cce4ee8fcb::struggling::r1,C2_SFT_Llama::c275e3cce4ee8fcb::struggling::r1
C2_SFT_Llama,4f85613ff32ec2fb,progressing,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,953b2d8c3361273c468908a716e03afd,False,False,3,3,dialogue_cell,4f85613ff32ec2fb::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::4f85613ff32ec2fb::progressing::r1,C2_SFT_Llama::4f85613ff32ec2fb::progressing::r1
C2_SFT_Llama,05b5db5d64d2d00d,advanced,Medium,False,False,True,0.7208333333333333,0.75,0.5,1.0,1.0,0.7083,0.0,9bc87170698922d1097390ee88bd7bc3,False,False,4,4,dialogue_cell,05b5db5d64d2d00d::advanced,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.7208300000000001,C2_SFT_Llama::05b5db5d64d2d00d::advanced::r1,C2_SFT_Llama::05b5db5d64d2d00d::advanced::r1
C2_SFT_Llama,d74c52a87e06166e,struggling,Medium,False,False,True,0.5708333333333333,0.75,0.5,1.0,0.0,0.7083,0.0,99fd750712565ac324e43b91f549615d,False,False,2,4,dialogue_cell,d74c52a87e06166e::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.5708300000000001,C2_SFT_Llama::d74c52a87e06166e::struggling::r1,C2_SFT_Llama::d74c52a87e06166e::struggling::r1
C2_SFT_Llama,2bbdc98e5efd30ec,progressing,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,bd62c11d61b43e66b75b93dff764eda9,False,False,3,4,dialogue_cell,2bbdc98e5efd30ec::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::2bbdc98e5efd30ec::progressing::r1,C2_SFT_Llama::2bbdc98e5efd30ec::progressing::r1
C2_SFT_Llama,d28df8f7b843b4df,advanced,Medium,False,False,True,0.646875,0.75,0.5,1.0,0.5,0.7188,0.0,35c2cadc7d4a19f2aee7aff102e9b5ac,False,False,13,14,dialogue_cell,d28df8f7b843b4df::advanced,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64688,C2_SFT_Llama::d28df8f7b843b4df::advanced::r1,C2_SFT_Llama::d28df8f7b843b4df::advanced::r1
C2_SFT_Llama,bfa26e430b44d5e6,progressing,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,c8f53e9063ea8fa0f4180f8c6bfe8677,False,False,7,8,dialogue_cell,bfa26e430b44d5e6::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::bfa26e430b44d5e6::progressing::r1,C2_SFT_Llama::bfa26e430b44d5e6::progressing::r1
C2_SFT_Llama,c9fe583ec68ea08c,advanced,Medium,False,False,True,0.6437499999999999,0.75,0.5,1.0,0.5,0.6875,0.0,822a8c9bb2628000032e5dcaf87a020f,False,False,2,3,dialogue_cell,c9fe583ec68ea08c::advanced,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64375,C2_SFT_Llama::c9fe583ec68ea08c::advanced::r1,C2_SFT_Llama::c9fe583ec68ea08c::advanced::r1
C2_SFT_Llama,f96abc956849b96f,progressing,Medium,False,False,True,0.646875,0.75,0.5,1.0,0.5,0.7188,0.0,65cb07009803520016ba80a0bd5ccec4,False,False,8,9,dialogue_cell,f96abc956849b96f::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64688,C2_SFT_Llama::f96abc956849b96f::progressing::r1,C2_SFT_Llama::f96abc956849b96f::progressing::r1
C2_SFT_Llama,10eb3e3403369f81,struggling,Medium,False,False,True,0.6475,0.75,0.5,1.0,0.5,0.725,0.0,84d1cc3d791f89cb75615560a8f0c742,False,False,1,2,dialogue_cell,10eb3e3403369f81::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6475,C2_SFT_Llama::10eb3e3403369f81::struggling::r1,C2_SFT_Llama::10eb3e3403369f81::struggling::r1
C2_SFT_Llama,6681b8e0f2abf7a9,progressing,Medium,False,False,True,0.6458333333333333,0.75,0.5,1.0,0.5,0.7083,0.0,dc76d3e508adf3b13fbeecd97b104fcc,False,False,11,11,dialogue_cell,6681b8e0f2abf7a9::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64583,C2_SFT_Llama::6681b8e0f2abf7a9::progressing::r1,C2_SFT_Llama::6681b8e0f2abf7a9::progressing::r1
C2_SFT_Llama,93b264ffe7b26531,progressing,Medium,False,False,True,0.5725,0.75,0.5,1.0,0.0,0.725,0.0,f5c6d7130ff082f6ce87822a9f49d974,False,False,3,3,dialogue_cell,93b264ffe7b26531::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.5725,C2_SFT_Llama::93b264ffe7b26531::progressing::r1,C2_SFT_Llama::93b264ffe7b26531::progressing::r1
C2_SFT_Llama,67ab79f900374ccf,progressing,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,ca3f1ca360bff5669d0160302d1aabe7,False,False,3,5,dialogue_cell,67ab79f900374ccf::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::67ab79f900374ccf::progressing::r1,C2_SFT_Llama::67ab79f900374ccf::progressing::r1
C2_SFT_Llama,2baf04e31d4e975c,progressing,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,4a09e4a072c6acb3d99d6c09c9f97cb2,False,False,4,6,dialogue_cell,2baf04e31d4e975c::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::2baf04e31d4e975c::progressing::r1,C2_SFT_Llama::2baf04e31d4e975c::progressing::r1
C2_SFT_Llama,b5dd77cc4ccd0cca,progressing,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,7c6ebc7bfce3160abada2a31b31d6ccb,False,False,7,7,dialogue_cell,b5dd77cc4ccd0cca::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::b5dd77cc4ccd0cca::progressing::r1,C2_SFT_Llama::b5dd77cc4ccd0cca::progressing::r1
